time,Аларский,Балаганский,Баяндаевский,Бодайбинский,Боханский,Братск,Братский,Жигаловский,Заларинский,Зиминский,Иркутск,Иркутский,Казачинско-Ленский,Катангский,Качугский,Киренский,Куйтунский,Мамско-Чуйский,Нижнеилимский,Нижнеудинский,Нукутский,Ольхонский,Осинский,Слюдянский,Тайшетский,Тулунский,Усольский,Усть-Илимск,Усть-Илимский,Усть-Кутский,Усть-Удинский,Черемховский,Чунский,Шелеховский,Эхирит-Булагатский
2004-01,-23.772268,-25.412947,-23.684399,-32.716236,-20.824106,-27.043486,-27.870098,-24.372925,-27.497965,-26.399656,-20.553102,-21.99559,-26.460192,-35.65921,-25.045248,-33.441345,-26.699219,-31.27587,-30.239616,-29.30356,-23.032017,-27.71154,-21.296825,-19.794817,-28.342478,-28.244211,-22.401571,-32.22365,-32.779976,-31.178877,-26.228964,-25.112785,-29.175734,-21.827587,-23.122435
2004-02,-15.172204,-15.765764,-15.429131,-23.139246,-15.844977,-18.737028,-18.228796,-16.099646,-15.347301,-15.109563,-15.020289,-16.042141,-18.292156,-24.857353,-16.661547,-20.800104,-16.808975,-21.34076,-18.778688,-21.720484,-16.254944,-15.513105,-14.856252,-14.104277,-18.870283,-18.208652,-14.7627325,-18.342905,-19.031462,-19.514202,-15.775004,-14.953098,-18.751465,-15.655357,-16.739573
2004-03,-23.629992,-27.116,-22.499216,-24.339493,-22.63971,-31.970642,-31.716488,-26.75656,-22.311047,-25.514263,-19.283457,-19.941067,-25.707623,-32.614506,-25.763834,-29.74335,-28.14524,-27.063934,-31.091911,-27.852352,-24.097914,-24.446987,-23.033707,-17.446648,-30.661823,-26.460361,-19.568745,-32.99777,-33.469128,-30.104565,-27.224863,-20.282463,-31.987991,-19.770132,-22.395605
2004-04,-0.7225733,-1.8611205,-3.0883572,-5.6160703,-0.76958984,-6.0520153,-5.80117,-4.3619976,-0.7107407,-1.8648056,0.8887634,-2.876595,-6.684044,-9.001308,-5.2890463,-6.317522,-2.3833454,-6.334028,-5.9857616,-3.2859752,-0.59053767,-5.8340073,0.48397812,0.46789974,-6.597016,-2.3939865,1.6030807,-6.3907514,-7.4207234,-6.938769,-3.0426078,0.5751571,-8.521089,1.2260851,-2.4862516
2004-05,6.113046,7.302513,0.99605924,2.7337503,4.973205,8.017517,8.626666,3.7066038,6.986674,7.898724,4.5570054,0.16423486,3.2040594,4.4854484,1.5668706,2.910894,8.609818,1.7158692,5.905375,9.224314,6.32989,-1.6299803,5.1269245,0.5658613,13.2943735,8.7935,5.9902854,6.149639,6.440949,2.9726954,6.4723616,5.7478075,12.136064,4.629063,1.4706465
2004-06,16.482962,17.178001,10.274957,14.285836,15.996955,17.201239,17.631006,13.866079,15.471385,17.010733,14.792172,11.232204,16.150906,16.919456,13.153458,15.464941,17.532568,14.376767,17.56975,15.338446,16.806648,8.713213,16.405367,12.236536,20.412676,16.924154,14.827262,19.051702,18.506779,16.863487,16.507198,14.450691,20.170664,14.349185,12.851433
2004-07,29.568815,28.095705,27.303005,17.168829,28.522156,21.91015,22.58436,26.252085,28.207926,29.963028,26.307474,24.33474,22.895008,18.330118,26.222464,21.16685,28.724527,19.62919,21.496548,25.191265,29.79287,19.874794,29.275303,22.28694,24.093758,27.910479,27.032654,21.647024,21.343407,21.887014,26.18703,26.7428,22.193493,26.807673,27.53657
2004-08,21.35466,21.111294,21.050915,8.830671,21.185413,20.75474,20.28626,18.70669,19.219147,20.932423,20.596804,20.408361,15.80451,10.732604,18.51686,12.292787,21.291885,11.025168,17.647411,17.650997,22.13596,18.971827,21.182467,18.264948,20.399782,19.965614,19.125423,15.260657,15.530868,15.989074,19.9911,18.312227,19.521973,19.690502,20.712042
2004-09,3.2168653,2.5822034,-1.2929012,10.472273,0.6398233,1.2296867,1.6940432,0.89370584,3.7956727,4.487878,-0.28740692,-1.8520375,5.300058,7.519712,-0.79684746,7.9983835,3.5454295,9.678435,1.7504119,0.3892014,2.8872797,-1.9030093,1.4801048,-1.1760137,1.7853551,3.7045965,1.4529997,0.3241539,0.43606532,2.2006295,2.242641,3.0807514,1.321674,0.055016834,-1.1383877
2004-10,1.1421623,1.2741468,2.202413,-11.227545,1.0998849,-0.5005557,-0.38786358,-1.0313716,-0.44990197,1.5718763,3.5517719,2.5161483,-4.2856445,-10.632374,-0.32917917,-7.386669,1.1592574,-7.4764967,-4.7402754,-1.4863845,1.9959663,2.7128232,2.4007926,3.2696745,2.1306903,1.227544,1.8404729,-5.5841255,-5.0460005,-5.2832255,-0.6186903,-0.08140778,0.1531221,2.5212214,2.3409057
2004-11,-9.820224,-11.232705,-14.064538,-19.453289,-7.275225,-17.29807,-16.244303,-15.980015,-12.994711,-9.704951,-2.4931247,-5.0550485,-15.196177,-17.94815,-16.257017,-20.400562,-9.132575,-19.183352,-18.312193,-13.618017,-9.443974,-15.826548,-9.126859,-5.2982364,-14.8105545,-8.963855,-4.4963813,-20.21823,-20.73194,-19.96489,-13.74065,-9.301347,-17.29574,-3.7079155,-9.775977
2004-12,-25.902384,-24.914944,-24.42253,-41.971024,-24.283993,-25.099386,-27.552181,-27.870518,-28.175695,-26.566975,-17.356085,-19.23311,-31.152714,-40.36432,-26.630278,-35.764725,-26.650515,-40.39482,-29.498495,-25.968613,-24.178728,-19.373346,-24.006315,-18.794945,-24.88259,-26.111706,-20.96565,-33.56323,-32.590244,-31.792486,-26.802021,-24.90212,-27.326105,-19.32047,-23.459063
2005-01,-14.443265,-14.702804,-16.525412,-22.784094,-15.412905,-14.1142435,-15.161753,-15.150052,-15.951997,-15.026318,-15.338223,-18.34385,-18.056253,-25.740774,-16.894629,-20.787762,-15.2595825,-20.877247,-16.77718,-17.349874,-14.583534,-20.876593,-13.398685,-16.487007,-13.1253395,-15.687332,-15.803925,-19.370724,-18.983126,-18.154446,-14.422819,-16.986671,-14.355448,-15.833326,-18.690283
2005-02,-29.271513,-27.105684,-25.30035,-30.100187,-28.305286,-30.01835,-28.30524,-24.68898,-25.67157,-26.921232,-27.557768,-27.632885,-25.303762,-32.791664,-25.810183,-29.69345,-27.643463,-28.609598,-27.858593,-26.418457,-28.392256,-25.376192,-26.51716,-24.383564,-27.554714,-26.041304,-25.495096,-30.756609,-30.044077,-26.70701,-25.520685,-25.36583,-29.140331,-26.908869,-25.546461
2005-03,-20.592386,-20.27611,-20.65514,-16.961712,-19.945162,-22.184784,-21.721972,-19.012247,-17.887154,-19.573845,-19.777952,-20.974203,-17.539408,-24.601854,-20.27155,-19.977262,-21.013268,-18.762592,-21.69826,-21.648788,-20.328526,-21.320696,-18.532661,-18.21736,-21.913282,-19.857098,-18.257662,-20.147657,-21.844952,-20.597963,-19.527512,-16.96615,-21.91414,-19.581944,-20.965868
2005-04,1.6189051,2.5226426,4.5785346,-6.001382,1.6097319,2.0037575,2.0927813,4.3927155,4.694064,4.025048,1.0860023,-0.7453259,2.2669818,-4.4523215,3.793709,-0.6221445,2.5660253,-3.2092087,2.9452705,-0.91797346,1.32411,-0.6190714,2.8882463,2.6029792,-1.1999985,2.9936097,3.5805843,2.0216064,1.3816787,1.4248164,3.8429258,4.909698,1.0862107,1.6072518,3.1022937
2005-05,2.5800245,2.3204134,-0.30866387,4.833596,2.280744,-1.3582726,0.31545714,0.6130365,3.6785839,3.4349816,3.468488,-0.32068956,4.5435443,5.871727,-1.5988557,4.984134,3.433905,5.16302,4.1868153,2.3448577,3.065139,-3.3252482,2.6082757,2.9588978,1.7390697,3.2839081,4.7160497,5.8824677,4.2905335,6.280094,0.57140213,4.463214,0.68212706,3.805858,0.26287502
2005-06,21.740648,22.105736,19.050533,15.735786,21.040668,17.817965,20.14248,20.237303,20.19754,22.185051,19.399492,16.133453,18.993977,14.928293,18.755726,19.114273,22.397354,17.570017,20.349573,17.13957,21.989548,11.939045,20.417122,14.852907,20.65507,21.294918,20.18234,19.208622,19.00238,20.381754,21.464056,18.873264,20.80577,20.155533,20.339394
2005-07,19.62171,19.543776,19.59987,3.2569475,21.009716,19.56074,18.808264,19.500889,18.932125,19.098043,19.687143,17.637138,16.631973,15.073163,19.539955,14.231394,18.132584,10.526383,17.923906,15.602003,19.700762,13.356153,19.620386,18.387085,19.427427,17.056082,20.402775,18.288267,17.640633,16.959513,19.72902,19.49783,19.83057,19.922993,20.062485
2005-08,13.026054,10.308417,9.215901,7.497609,11.825485,9.236842,8.39659,7.224461,11.503497,13.544802,12.210246,11.530674,7.884062,6.6955795,8.063922,6.783616,11.981609,7.882991,7.633069,7.1363916,13.436596,9.724881,11.257693,10.876475,8.801941,11.843388,11.52751,7.059835,7.5405293,6.646614,8.396887,9.915862,8.579119,11.531273,9.967891
2005-09,-3.5404885,-0.25876576,-5.2189217,2.783711,-4.1439376,-0.2101326,-0.32036167,-0.92669433,-1.1493312,-0.7876173,-6.0240784,-6.7366505,0.30420762,2.243149,-4.6935325,2.474328,-0.33503485,1.8953298,1.3229146,-1.2258102,-2.5173247,-7.5243716,-1.8112755,-6.578889,0.66519904,-0.23897094,-4.235723,2.3631287,1.8202376,0.24142306,0.77730554,-1.8249019,0.98731136,-6.251715,-5.08506
2005-10,-14.732112,-15.504591,-17.649817,-13.98975,-15.581097,-16.859226,-16.014109,-16.849236,-10.9341135,-13.4228945,-11.920539,-15.20533,-18.460392,-18.553015,-18.849186,-19.049673,-14.447043,-16.350533,-17.477314,-12.396111,-15.745142,-20.993986,-15.456409,-9.063421,-12.976864,-11.999339,-9.0403385,-18.034513,-18.73733,-19.155375,-15.18446,-8.609644,-14.67369,-11.272618,-16.237436
2005-11,-11.853294,-8.435079,-12.10819,-22.84607,-9.999128,-7.665296,-8.845336,-10.020319,-14.015387,-10.767881,-6.0873146,-6.1481113,-12.852951,-16.070501,-12.428998,-14.349057,-8.603243,-18.52194,-10.50299,-15.8102665,-9.891482,-11.934116,-8.532637,-6.3199787,-8.05108,-12.350367,-10.064286,-9.9538,-9.770469,-12.171538,-9.27002,-13.434888,-6.7623997,-8.73784,-10.95659
2005-12,-30.223902,-28.488543,-26.333742,-35.060905,-25.539446,-31.25319,-31.004831,-25.591335,-29.576159,-28.445204,-20.96123,-24.503344,-24.026205,-29.71016,-27.570288,-26.494854,-31.007103,-28.256731,-29.881552,-30.463552,-27.867073,-31.823088,-25.909536,-21.148508,-30.483727,-28.611185,-23.552021,-31.088572,-31.28157,-28.157082,-27.885508,-26.593077,-30.712212,-21.274883,-24.632454
2006-01,-43.445362,-40.132957,-41.92448,-41.907497,-42.278065,-43.619843,-44.4195,-45.036407,-37.706837,-41.915863,-35.478283,-39.81472,-41.759575,-49.55651,-43.03268,-45.003677,-42.22582,-43.570057,-47.538498,-33.570023,-40.73881,-39.130398,-41.551334,-33.555073,-40.028477,-37.793842,-35.235695,-47.829082,-48.708633,-49.017067,-43.52462,-34.447266,-46.23251,-35.54185,-40.919888
2006-02,-21.006063,-23.001696,-28.876528,-36.439884,-23.219517,-24.327036,-24.68767,-28.744469,-20.216585,-19.81889,-23.382147,-25.69094,-33.03808,-36.61151,-30.346628,-37.586723,-20.91859,-34.560448,-30.114553,-24.008945,-20.871727,-30.717525,-23.742235,-22.342112,-24.686195,-20.214844,-21.301023,-31.144892,-30.08537,-33.23391,-26.048693,-20.17296,-23.962255,-23.334284,-27.45817
2006-03,-13.056277,-18.555147,-17.385809,-21.825703,-13.322303,-22.757868,-22.329533,-20.084196,-10.31843,-13.2632265,-9.591011,-11.641892,-18.660196,-20.862715,-19.99852,-20.657196,-17.096907,-18.917429,-22.920069,-16.451326,-15.989455,-16.86781,-15.307339,-8.043984,-21.744072,-13.980727,-8.628848,-24.613226,-24.60275,-22.343761,-19.39337,-8.888316,-24.218803,-9.128727,-15.188832
2006-04,-5.3224373,-8.317797,-8.974885,-11.243766,-6.446897,-9.224219,-8.069618,-10.428973,-2.6775784,-3.6547425,-5.265045,-7.4759436,-11.869787,-14.204617,-11.132701,-10.651127,-6.513388,-10.758188,-9.547998,-7.8502812,-7.7880898,-12.537201,-6.6348066,-3.1056306,-6.274042,-4.396769,-0.97476345,-10.81663,-11.1043825,-11.328414,-9.421821,-1.1168963,-5.915828,-2.9605634,-7.351066
2006-05,-5.3354125,-5.4858637,-2.1503298,2.0099561,-3.508317,-6.7209663,-6.7784905,-3.7950242,-4.5774016,-5.213688,-0.7948532,-3.1607208,-1.2890955,-6.5424094,-2.9755542,-2.6331928,-6.1508946,2.2297308,-4.913511,-7.8720584,-5.247943,-3.9782372,-3.3852882,-1.861934,-6.763755,-6.6735473,-0.84401506,-7.007871,-7.481769,-4.905866,-4.058747,-2.3881514,-6.357703,-0.94582015,-2.1647131
2006-06,19.574724,19.080387,15.53704,13.489017,19.137337,17.36165,18.750467,18.089664,19.485586,20.022266,16.540247,12.257119,16.284607,16.047083,15.394087,16.875368,20.090803,13.576542,20.11824,16.522562,19.45929,5.729599,18.47804,14.999493,17.375687,18.92358,18.845316,20.05964,19.46723,18.682907,19.624453,19.249615,19.044916,16.901314,16.762772
2006-07,22.152346,20.257399,20.61411,15.984644,22.06518,21.590393,20.115026,19.356512,20.866861,20.773024,21.615606,18.14014,18.58385,20.9528,19.058495,19.478144,20.004536,18.190922,19.293385,17.882074,22.128965,13.306308,21.297173,19.655907,19.962214,19.307245,22.703936,20.140862,19.990198,19.138424,20.002405,21.567495,20.428324,22.608227,21.372732
2006-08,14.659924,15.608551,13.209383,11.86683,14.198636,16.169392,16.083517,14.73233,16.074734,16.123371,15.822628,13.034454,15.33199,15.000113,13.3939905,14.175469,15.930241,13.630599,15.801889,16.266256,15.198322,11.341904,14.6358795,15.352794,19.34081,17.23593,16.521404,15.2964735,15.081158,15.116779,15.511397,16.020811,17.583382,16.161861,13.590341
2006-09,12.586372,13.473436,15.66743,9.786317,12.891643,11.388252,11.732857,12.958091,12.435401,13.871533,11.891665,13.259704,11.816767,4.946635,14.115367,8.412134,13.9111395,8.877627,11.142376,8.941999,13.259527,13.599284,13.810924,13.220201,10.625817,12.08305,11.671691,8.320168,8.363316,10.805953,12.750745,11.186907,9.9885235,11.7056265,14.527069
2006-10,-5.509008,-8.06526,-9.371201,-17.286959,-6.84625,-13.6314125,-12.061308,-12.101458,-6.283457,-4.8345375,-4.219668,-5.931641,-12.999656,-19.847834,-11.755667,-18.024149,-6.810017,-17.552109,-13.957948,-11.654407,-6.432147,-11.053754,-6.164278,-4.2006927,-10.921206,-7.1611886,-4.496971,-18.605717,-17.998695,-15.578818,-10.027888,-6.2842374,-13.851356,-4.440591,-8.328491
2006-11,-2.892027,-7.2295737,-7.1115875,-28.54723,-3.8706875,-8.963941,-8.907687,-8.157894,-7.390052,-3.76423,-2.719991,-5.0179377,-14.805266,-21.057766,-9.469247,-18.829552,-4.5914464,-24.614223,-9.105648,-9.46934,-4.1011696,-10.125018,-5.1757703,-2.6984339,-7.0723457,-4.910669,-2.0775452,-11.021541,-11.300882,-11.074508,-7.82853,-6.0285215,-9.1768265,-1.9385052,-6.2798142
2006-12,-30.902222,-32.57925,-28.123325,-41.670807,-29.828396,-35.275265,-33.241547,-31.67314,-25.412546,-28.639542,-24.345787,-27.701805,-37.358723,-42.419228,-31.79014,-41.95612,-31.4897,-42.67073,-38.524395,-20.287569,-30.760887,-31.838686,-27.651136,-20.913115,-21.503014,-23.791864,-22.318504,-40.152348,-37.93873,-38.73824,-33.065334,-23.443907,-27.531794,-22.431013,-28.154451
2007-01,-14.605222,-15.406874,-16.409262,-21.49398,-13.939168,-16.459396,-16.639303,-15.798759,-16.065691,-12.781642,-15.787198,-15.107505,-16.298937,-17.810026,-16.421078,-17.653309,-13.7596245,-18.966244,-16.012815,-18.288977,-13.737568,-18.632374,-13.53754,-18.099669,-15.88502,-13.726924,-16.757393,-15.72259,-16.278017,-15.78644,-15.860704,-16.7993,-16.87285,-17.747335,-14.75277
2007-02,-23.407286,-26.4086,-17.802649,-26.770971,-21.09639,-32.149143,-32.001373,-27.801489,-20.826183,-21.576641,-15.635446,-16.900627,-26.626574,-34.201656,-24.38994,-30.419847,-24.411402,-26.067522,-32.962955,-28.359417,-23.843285,-20.038015,-22.13234,-13.941102,-32.101875,-22.967228,-17.128946,-34.99429,-35.43685,-32.31892,-27.923159,-20.21584,-33.64839,-16.029097,-18.1451
2007-03,-10.433911,-12.612493,-13.922234,-18.15835,-11.111382,-11.770618,-13.608694,-15.403788,-11.67819,-9.835982,-10.140674,-11.1641865,-15.37714,-18.563032,-16.629982,-15.238326,-10.968244,-16.793785,-15.365984,-16.565311,-12.5384445,-15.515938,-12.070442,-11.121377,-14.844116,-11.99993,-10.661879,-14.816554,-14.511211,-15.925324,-14.316776,-12.227167,-15.144169,-11.009009,-11.986228
2007-04,-1.1828905,0.045347266,0.22299139,1.0240152,0.16602993,1.6653773,1.7439762,0.04077262,-0.14696056,0.577411,1.3739992,-0.18680859,-1.9470041,-1.0009022,-2.5468204,-0.33358714,0.2585364,-0.36311105,1.331417,0.87401956,-0.64190894,-1.596885,1.3376322,0.056223776,3.3869593,1.355653,1.453406,-0.9519081,0.6578048,-0.30551547,1.0391712,0.24317926,3.3818738,1.310755,1.5378686
2007-05,6.6265283,6.1488094,9.701439,2.6409066,8.358865,6.40299,6.685882,7.5241475,5.9265995,6.5449276,7.6656227,5.953129,6.864029,0.32125205,7.3253164,5.304687,6.189779,3.9854164,6.7137012,3.4990218,7.4245095,3.8875418,7.618055,5.5368166,6.3887877,5.925535,7.7650857,7.2299743,6.4677167,6.398876,6.905091,6.761524,7.5136476,7.4343233,9.085078
2007-06,13.070133,13.730729,16.876026,14.507689,15.203395,11.723972,11.221784,16.914658,10.718778,11.463813,14.761327,12.824699,16.42674,16.12774,16.552334,16.51134,11.531464,15.422412,13.39625,8.28064,14.411988,10.546098,16.234425,12.7746315,14.546161,9.308355,13.736698,16.621828,15.970944,15.990681,15.351976,12.254021,14.91474,14.042712,16.080858
2007-07,15.685599,17.394053,16.798723,17.029896,16.858826,20.270529,19.543211,16.893066,13.67445,15.954214,16.717148,16.495562,17.851917,9.952425,15.517341,17.773829,18.028282,17.826149,19.578455,16.722744,15.315734,15.10374,15.761,14.2401495,19.960981,17.503607,15.037492,16.378277,16.493774,18.90436,17.775766,13.198197,19.195654,15.867403,16.768644
2007-08,17.306969,19.09058,16.675814,16.123177,16.768091,15.859693,16.492243,17.94681,17.61376,18.714523,17.135668,16.124495,18.2768,14.717594,17.098738,18.863073,18.80517,17.726368,17.610584,14.362243,18.199762,16.815044,17.591757,16.730164,16.55341,16.84383,17.115812,17.013166,16.130903,18.79983,18.960371,17.172836,16.015635,16.882061,16.325724
2007-09,4.576928,6.290124,10.097856,9.940246,6.39817,6.0969787,6.3396635,8.59546,4.266627,4.707124,5.0289598,6.888391,8.150602,8.049153,8.59623,9.571812,5.2280555,10.477769,10.017985,3.1336243,5.663577,10.158903,7.5123577,5.769182,5.5344286,4.3991966,4.8465853,8.957881,7.9896493,10.322193,8.461917,4.5759745,6.7308593,4.336936,8.223256
2007-10,-0.81756526,-0.3376268,-0.43052036,-5.5294285,-0.28243715,-4.643274,-3.6033967,-0.4361191,-0.64074093,-0.035442274,0.7294362,2.7341323,-3.4755883,-9.146316,-0.71181506,-5.6281943,0.0052131563,-4.161067,-4.9771986,-4.393494,0.17017524,0.793839,0.71805936,2.2677584,-6.5105495,-0.5543758,0.39840218,-8.22391,-8.507269,-4.5697927,-0.9547935,-0.86692667,-7.1069126,-0.39343083,0.30330667
2007-11,-16.667225,-18.644615,-17.231495,-25.472555,-15.569598,-22.392517,-21.106108,-19.753849,-16.782152,-16.135883,-10.900531,-10.75425,-22.470781,-32.752228,-20.135078,-26.855488,-18.32847,-24.6639,-24.583282,-18.49409,-16.19749,-17.951422,-15.143755,-11.166868,-18.3436,-15.896134,-14.244278,-26.472107,-26.863909,-25.0821,-19.534569,-15.724365,-20.940771,-13.970224,-14.400459
2007-12,-25.757341,-30.657515,-28.901041,-25.524897,-26.021982,-32.804012,-32.66559,-30.058592,-24.735958,-26.983995,-21.0608,-25.015947,-27.139486,-34.085373,-30.183762,-29.24602,-30.085669,-24.8641,-32.919945,-28.784714,-28.693005,-31.518333,-27.585651,-19.102182,-30.62065,-26.887608,-20.052269,-34.59976,-35.087906,-32.07674,-30.340319,-22.283392,-32.955208,-20.067827,-27.479696
2008-01,-34.369526,-33.339756,-32.437504,-37.665016,-32.74803,-39.792927,-35.822083,-34.31993,-32.82458,-33.27732,-31.082216,-33.780148,-36.07705,-41.633022,-32.115036,-38.504868,-34.90741,-38.653812,-37.402256,-32.30893,-34.619175,-30.822105,-32.70343,-27.111868,-33.842083,-33.091022,-29.092999,-37.399303,-38.399887,-37.59336,-34.978836,-30.303686,-35.325607,-29.041357,-32.04437
2008-02,-21.667755,-20.58589,-18.256357,-23.421024,-20.275682,-19.760073,-20.315804,-19.0414,-21.446075,-20.447714,-18.360073,-18.050945,-21.17535,-24.366465,-19.955503,-23.839437,-20.966,-22.061665,-22.073847,-21.866848,-23.21594,-20.858086,-19.32988,-18.429068,-19.920773,-20.732527,-18.73193,-23.199585,-23.319763,-22.419235,-20.254622,-20.380066,-20.436506,-19.469202,-17.949709
2008-03,-8.187015,-7.3412213,-8.34778,-15.546469,-7.8100986,-8.333926,-8.479864,-8.425063,-8.116656,-5.7030287,-6.5610366,-7.7041645,-13.027852,-16.84225,-10.587787,-14.404384,-5.445036,-14.901703,-11.660133,-9.895873,-8.788354,-9.184796,-7.5822864,-6.7723813,-8.781841,-6.2694798,-6.219886,-14.067562,-14.245136,-12.240797,-8.58678,-7.835078,-10.615809,-7.207391,-7.6286283
2008-04,0.6154668,-1.411071,0.6104371,-7.2450767,0.44796467,-8.207658,-6.335644,1.2553566,2.842051,1.343626,0.6299782,-1.1456238,-2.0519297,-17.227304,0.49823937,-6.5125556,-0.7821055,-6.45699,-6.103886,-3.7706828,0.04795122,-3.2574735,1.7409295,3.1976657,-8.246553,0.94881964,3.954695,-11.6197,-11.857027,-5.141201,-0.46095538,3.518452,-9.604522,2.309102,1.5993366
2008-05,3.2535279,2.0647829,-1.1545972,-2.1931434,1.8460901,4.09111,3.4456692,-1.720045,4.8103337,4.1579947,4.0526276,1.0507065,-2.7222548,-1.6384916,-4.2208643,-3.4645598,3.2544153,-4.490807,0.18825269,6.5184655,2.0054092,-3.5533168,1.6618904,4.40528,6.9587507,5.9752164,5.217882,2.2860477,2.1930156,-2.2248116,1.1255934,5.376967,6.3175077,4.6474915,1.368965
2008-06,4.8773065,7.8843584,12.050253,13.258124,9.115126,8.046871,7.9795165,13.892723,4.0939236,4.89427,7.800035,8.195505,17.052206,14.33335,13.580048,19.5306,4.906441,17.587034,11.961156,8.126911,6.681757,8.916584,11.515598,8.135757,14.50051,7.1098943,6.848961,10.648063,10.946551,16.833132,12.360753,5.5108094,13.228649,7.1206846,11.05225
2008-07,21.038939,20.631754,20.62919,18.89932,21.965765,18.58967,18.873466,20.050343,18.275858,19.799007,21.10723,18.975769,18.671759,17.194822,19.62247,18.277956,19.781544,19.30195,19.330742,15.789231,21.713974,14.871873,21.893354,18.860867,18.579636,18.51332,21.198,18.34854,18.23098,18.978424,20.604445,18.703814,18.366234,21.459042,21.234627
2008-08,18.397554,18.343678,17.139269,12.127028,18.706757,16.84241,16.521347,16.525084,16.439646,17.747602,17.024656,16.064247,14.921355,13.2261715,15.975879,14.601753,17.684149,13.195263,15.632282,15.005443,19.57368,15.478532,19.218134,15.983915,16.54362,16.60083,16.17203,16.789019,16.380482,15.287245,17.58246,16.311396,16.840097,16.271156,17.325857
2008-09,5.876856,6.0197697,6.7079835,3.2362413,6.424475,4.973532,5.4322495,4.62314,6.4360437,6.3146477,8.698632,8.014433,4.5544977,2.8842514,4.1636496,6.0592833,5.565992,6.069347,5.456316,6.0129623,6.3388796,7.2075443,6.657293,7.923322,7.4674563,6.5981927,7.8668127,5.1143584,4.835911,5.1121726,5.4427066,6.6111856,5.572776,8.293165,7.202604
2008-10,-0.04287486,0.74549305,-3.089325,-3.694933,-1.2605867,0.75845593,-0.04902841,-1.436427,-1.5138847,-0.31118813,2.1504161,-0.5646177,-2.349598,-3.0533092,-2.9575171,-1.3034546,-0.23949063,-1.1069973,-0.1999345,-3.2143939,1.0718021,0.01692582,-0.35437194,1.3638561,-0.20252778,-1.1575803,0.5633285,-0.3261172,-0.4424017,-0.18042415,0.10599611,-1.621286,-0.25397986,1.4109895,-2.8419855
2008-11,-25.599966,-24.556385,-28.084673,-28.83694,-21.660616,-27.779297,-25.694523,-26.210564,-24.208452,-25.06951,-20.448765,-23.514677,-29.34646,-33.4807,-26.876255,-25.583412,-26.598764,-28.625368,-27.520256,-20.213655,-24.277985,-30.25916,-25.423548,-18.424063,-24.024984,-24.020475,-17.951166,-30.219309,-29.669592,-26.005241,-27.47431,-21.397633,-28.4611,-18.353052,-22.637756
2008-12,-32.896946,-32.357914,-28.503063,-29.296515,-31.336714,-36.960033,-36.45497,-30.596148,-28.057957,-30.524773,-26.93825,-28.220692,-29.561552,-42.389843,-29.30363,-33.355614,-32.223522,-29.969868,-35.59323,-31.937716,-33.435883,-29.26129,-30.36163,-24.49393,-38.391426,-29.92394,-24.93097,-38.88889,-39.049046,-34.32464,-32.02437,-25.167725,-38.84682,-26.46667,-29.128082
2009-01,-23.844772,-21.329576,-22.24811,-27.012302,-22.87952,-21.954475,-22.809973,-21.748817,-21.962406,-22.106749,-21.365805,-23.650223,-26.009157,-24.209667,-23.285109,-23.908,-22.71216,-24.110886,-21.96866,-24.721436,-22.72231,-23.93692,-19.671194,-18.9138,-25.146893,-22.142138,-19.861126,-25.170387,-24.945093,-23.40469,-20.930851,-20.259615,-25.216177,-20.855719,-22.3444
